,url,title,company,description
10,https://coursera.org/learn/what-is-datascience,What is Data Science? ,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.64,271 ratingsâ¢692 reviewsThe art of uncovering the insights and trends in data has been around since ancient times. The ancient Egyptians used census data to increase efficiency in tax collection and they accurately predicted the flooding of the Nile river every year. Since then, people working in data science have carved out a unique and distinct field for the work they do. This field is data science. In this course, we will meet some data science practitioners and we will get an overview of what data science is today.

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 1 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 6 hours to completeSuggested: 3 weeks of study, 2-3 hours/week... MoreAvailable languagesEnglishSubtitles: English, ArabicSpecializationCourse 1 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 6 hours to completeSuggested: 3 weeks of study, 2-3 hours/week... MoreAvailable languagesEnglishSubtitles: English, Arabic"
11,https://coursera.org/learn/sql-for-data-science,SQL for Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.51,082 ratingsâ¢312 reviewsAs data collection has increased exponentially, so has the need for people skilled at using and interacting with data; to be able to think critically, and provide insights to make better decisions and optimize their businesses. This is a data scientist, âpart mathematician, part computer scientist, and part trend spotterâ (SAS Institute, Inc.). According to Glassdoor, being a data scientist is the best job in America; with a median base salary of $110,000 and thousands of job openings at a time. The skills necessary to be a good data scientist include being able to retrieve and work with data, and to do that you need to be well versed in SQL, the standard language for communicating with database systems.

This course is designed to give you a primer in the fundamentals of SQL and working with data so that you can begin analyzing it for data science purposes. You will begin to ask the right questions and come up with good answers to deliver valuable insights for your organization. This course starts with the basics and assumes you do not have any knowledge or skills in SQL. It will build on that foundation and gradually have you write both simple and complex queries to help you select data from tables.  You'll start to work with different types of data like strings and numbers and discuss methods to filter and pare down your results. 

You will create new tables and be able to move data into them. You will learn common operators and how to combine the data. You will use case statements and concepts like data governance and profiling. You will discuss topics on data, and practice using real-world programming assignments. You will interpret the structure, meaning, and relationships in source data and use SQL as a professional to shape your data for targeted analysis purposes. 

Although we do not have any specific prerequisites or software requirements to take this course, a simple text editor is recommended for the final project. So what are you waiting for? This is your first step in landing a job in the best occupation in the US and soon the world!100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 20 hours to completeSuggested: 4 weeks of study, 3-5 hours/week... MoreAvailable languagesEnglishSubtitles: EnglishSkills you will gainData ScienceData AnalysisSqliteSQL100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 20 hours to completeSuggested: 4 weeks of study, 3-5 hours/week... MoreAvailable languagesEnglishSubtitles: English"
12,https://coursera.org/learn/python-for-applied-data-science,Python for Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.61,749 ratingsâ¢250 reviewsThis introduction to Python will kickstart your learning of Python for data science, as well as programming in general. This beginner-friendly Python course will take you from zero to programming in Python in a matter of hours.

Module 1 - Python Basics
o	Your first program
o	Types
o	Expressions and Variables
o	String Operations

Module 2 - Python Data Structures
o	Lists and Tuples
o	Sets
o	Dictionaries

Module 3 - PythonÂ Programming Fundamentals
o	Conditions and Branching
o	Loops
o	Functions
o	Objects and Classes

Module 4 - Working with Data in Python
o	Reading files with open
o	Writing files with open
o	Loading data with Pandas
o	Numpy 

Finally, you will create a project to test your skills.

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 4 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 10 hours to completeSuggested: 13 hours/week... MoreAvailable languagesEnglishSubtitles: English, GermanSkills you will gainData SciencePython ProgrammingNumpyPandasSpecializationCourse 4 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 10 hours to completeSuggested: 13 hours/week... MoreAvailable languagesEnglishSubtitles: English, German"
13,https://coursera.org/learn/open-source-tools-for-data-science,Open Source tools for Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.62,274 ratingsâ¢300 reviewsWhat are some of the most popular data science tools, how do you use them, and what are their features? In this course, you'll learn about Jupyter Notebooks, RStudio IDE, Apache Zeppelin and Data Science Experience. You will learn about what each tool is used for, what programming languages they can execute, their features and limitations. With the tools hosted in the cloud on Cognitive Class Labs, you will be able to test each tool and follow instructions to run simple code in Python, R or Scala. To end the course, you will create a final project with a Jupyter Notebook on IBM Data Science Experience and demonstrate your proficiency preparing a notebook, writing Markdown, and sharing your work with your peers.

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 2 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 7 hours to completeSuggested: 3 weeks of study, 2-3 hours/week... MoreAvailable languagesEnglishSubtitles: EnglishSpecializationCourse 2 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 7 hours to completeSuggested: 3 weeks of study, 2-3 hours/week... MoreAvailable languagesEnglishSubtitles: English"
14,https://coursera.org/learn/sql-data-science,Databases and SQL for Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.61,123 ratingsâ¢138 reviewsMuch of the world's data resides in databases. SQL (or Structured Query Language) is a powerful language which is used for communicating with and extracting data from databases. A working knowledge of databases and SQL is a must if you want to become a data scientist.

The purpose of this course is to introduce relational database concepts and help you learn and apply knowledge of the SQL language. It is also intended to get you started with performing SQL access in a data science environment.  

The emphasis in this course is on hands-on and practical learning . As such, you will work with real databases, real data science tools, and real-world datasets. You will create a database instance in the cloud. Through a series of hands-on labs you will practice building and running SQL queries. You will also learn how to access databases from Jupyter notebooks using SQL and Python.

No prior knowledge of databases, SQL, Python, or programming is required.

Anyone can audit this course at no-charge. If you choose to take this course and earn the Coursera course certificate, you can also earn an IBM digital badge upon successful completion of the course.

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 5 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 11 hours to completeSuggested: 3-4 weeks of study, 2-4 hours/week.... MoreAvailable languagesEnglishSubtitles: English, ArabicSkills you will gainIpythonPython ProgrammingCloud ComputingSQLSpecializationCourse 5 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 11 hours to completeSuggested: 3-4 weeks of study, 2-4 hours/week.... MoreAvailable languagesEnglishSubtitles: English, Arabic"
15,https://coursera.org/learn/data-science-methodology,Data Science Methodology,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.61,615 ratingsâ¢163 reviewsDespite the recent increase in computing power and access to data over the last couple of decades, our ability to use the data within the decision making process is either lost or not maximized at all too often, we don't have a solid understanding of the questions being asked and how to apply the data correctly to the problem at hand.

This course has one purpose, and that is to share a methodology that can be used within data science, to ensure that the data used in problem solving is relevant and properly manipulated to address the question at hand.

Accordingly, in this course, you will learn:
    - The major steps involved in tackling a data science problem.
    - The major steps involved in practicing data science, from forming a concrete business or research problem, to collecting and analyzing data, to building a model, and understanding the feedback after model deployment.
    - How data scientists think!

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 3 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 6 hours to completeSuggested: 3 weeks of study, 2 - 3 hours/week... MoreAvailable languagesEnglishSubtitles: EnglishSpecializationCourse 3 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 6 hours to completeSuggested: 3 weeks of study, 2 - 3 hours/week... MoreAvailable languagesEnglishSubtitles: English"
16,https://coursera.org/learn/competitive-data-science,How to Win a Data Science Competition: Learn from Top Kagglers,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.7438 ratingsâ¢99 reviewsIf you want to break into competitive data science, then this course is for you! Participating in predictive modelling competitions can help you gain practical experience, improve and harness your data modelling skills in various domains such as credit, insurance, marketing, natural language processing, salesâ forecasting and computer vision to name a few. At the same time you get to do it in a competitive context against thousands of participants where each one tries to build the most predictive algorithm. Pushing each other to the limit can result in better performance and smaller prediction errors. Being able to achieve high ranks consistently can help you accelerate your career in data science.

In this course, you will learn to analyse and solve competitively such predictive modelling tasks. 

When you finish this class, you will:

- Understand how to solve predictive modelling competitions efficiently and learn which of the skills obtained can be applicable to real-world tasks.
- Learn how to preprocess the data and generate new features from various sources such as text and images.
- Be taught advanced feature engineering techniques like generating mean-encodings, using aggregated statistical measures or finding nearest neighbors as a means to improve your predictions.
- Be able to form reliable cross validation methodologies that help you benchmark your solutions and avoid overfitting or underfitting when tested with unobserved (test) data. 
- Gain experience of analysing and interpreting the data. You will become aware of inconsistencies, high noise levels, errors and other data-related issues such as leakages and you will learn how to overcome them. 
- Acquire knowledge of different algorithms and learn how to efficiently tune their hyperparameters and achieve top performance. 
- Master the art of combining different machine learning models and learn how to ensemble. 
- Get exposed to past (winning) solutions and codes and learn how to read them.

Disclaimer : This is not a machine learning course in the general sense. This course will teach you how to get high-rank solutions against thousands of competitors with focus on practical usage of machine learning methods rather than the theoretical underpinnings behind them.

Prerequisites: 
- Python: work with DataFrames in pandas, plot figures in matplotlib, import and train models from scikit-learn, XGBoost, LightGBM.
- Machine Learning: basic understanding of linear models, K-NN, random forest, gradient boosting and neural networks.SpecializationCourse 2 of 7 in theAdvanced Machine Learning Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Advanced LevelAdvanced LevelHours to completeApprox. 49 hours to completeSuggested: 6-10 hours/week... MoreAvailable languagesEnglishSubtitles: EnglishSkills you will gainData AnalysisFeature ExtractionFeature EngineeringXgboostSpecializationCourse 2 of 7 in theAdvanced Machine Learning Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Advanced LevelAdvanced LevelHours to completeApprox. 49 hours to completeSuggested: 6-10 hours/week... MoreAvailable languagesEnglishSubtitles: English"
17,https://coursera.org/specializations/advanced-data-science-ibm,Advanced Data Science with IBM Specialization,Empty(),"As a coursera certified specialization completer you will have a proven deep understanding on massive parallel data processing, data exploration and visualization, and advanced machine learning & deep learning. You'll understand the mathematical foundations behind all machine learning & deep learning algorithms. You can apply knowledge in practical use cases, justify architectural decisions, understand the characteristics of different algorithms, frameworks & technologies & how they impact model performance & scalability.

If you choose to take this specialization and earn the Coursera specialization certificate, you will also earn an IBM digital badge. To find out more about IBM digital badges follow the link ibm.biz/badging."
18,https://coursera.org/learn/datasciencemathskills,Data Science Math Skills,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.51,501 ratingsâ¢349 reviewsData science courses contain mathâno avoiding that! This course is designed to teach learners the basic math you will need in order to be successful in almost any data science math course and was created for learners who have basic math skills but may not have taken algebra or pre-calculus. Data Science Math Skills introduces the core math that data science is built upon, with no extra complexity, introducing unfamiliar ideas and math symbols one-at-a-time. 

Learners who complete this course will master the vocabulary, notation, concepts, and algebra rules that all data scientists must know before moving on to more advanced material.

Topics include:
~Set theory, including Venn diagrams
~Properties of the real number line
~Interval notation and algebra with inequalities
~Uses for summation and Sigma notation
~Math on the Cartesian (x,y) plane, slope and distance formulas
~Graphing and describing functions and their inverses on the x-y plane,
~The concept of instantaneous rate of change and tangent lines to a curve
~Exponents, logarithms, and the natural log function.
~Probability theory, including Bayesâ theorem.

While this course is intended as a general introduction to the math skills needed for data science, it can be considered a prerequisite for learners interested in the course, ""Mastering Data Analysis in Excel,"" which is part of the Excel to MySQL Data Science Specialization.  Learners who master Data Science Math Skills will be fully prepared for success with the more advanced math concepts introduced in ""Mastering Data Analysis in Excel."" 

Good luck and we hope you enjoy the course!100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 15 hours to completeSuggested: Four weeks, 3-5 hours per week.... MoreAvailable languagesEnglishSubtitles: EnglishSkills you will gainBayes' TheoremBayesian ProbabilityProbabilityProbability Theory100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 15 hours to completeSuggested: Four weeks, 3-5 hours per week.... MoreAvailable languagesEnglishSubtitles: English"
19,https://coursera.org/specializations/executive-data-science,Executive Data Science Specialization,Empty(),"Assemble the right team, ask the right questions, and avoid the mistakes that derail data science projects.

In four intensive courses, you will learn what you need to know to begin assembling and leading a data science enterprise, even if you have never worked in data science before. Youâll get a crash course in data science so that youâll be conversant in the field and understand your role as a leader. Youâll also learn how to recruit, assemble, evaluate, and develop a team with complementary skill sets and roles. Youâll learn the structure of the data science pipeline, the goals of each stage, and how to keep your team on target throughout. Finally, youâll learn some down-to-earth practical skills that will help you overcome the common challenges that frequently derail data science projects."
20,https://coursera.org/specializations/genomic-data-science,Genomic Data Science Specialization,Empty(),"This specialization covers the concepts and tools to understand, analyze, and interpret data from next generation sequencing experiments. It teaches the most common tools used in genomic data science including how to use the command line, Python, R, Bioconductor, and Galaxy. The sequence is a stand alone introduction to genomic data science or a perfect compliment to a primary degree or postdoc in biology, molecular biology, or genetics.

To audit Genomic Data Science courses for free, visit https://www.coursera.org/jhu, click the course, click Enroll, and select Audit."
21,https://coursera.org/learn/data-science-course,A Crash Course in Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.54,426 ratingsâ¢859 reviewsBy now you have definitely heard about data science and big data. In this one-week class, we will provide a crash course in what these terms mean and how they play a role in successful organizations. This class is for anyone who wants to learn what all the data science action is about, including those who will eventually need to manage data scientists. The goal is to get you up to speed as quickly as possible on data science without all the fluff. We've designed this course to be as convenient as possible without sacrificing any of the essentials.

This is a focused course designed to rapidly get you up to speed on the field of data science. Our goal was to make this as convenient as possible for you without sacrificing any essential content. We've left the technical information aside so that you can focus on managing your team and moving it forward.

After completing this course you will know. 

1. How to describe the role data science plays in various contexts
2. How statistics, machine learning, and software engineering play a role in data science
3. How to describe the structure of a data science project
4. Know the key terms and tools used by data scientists
5. How to identify a successful and an unsuccessful data science project
3. The role of a data science manager


Course cover image by r2hox. Creative Commons BY-SA: https://flic.kr/p/gdMuhTSpecializationCourse 1 of 5 in theExecutive Data Science Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Hours to completeApprox. 5 hours to completeSuggested: 1 week of study, 4-6 hours... MoreAvailable languagesEnglishSubtitles: English, Chinese (Traditional), Russian, Turkish, HindiWhat you will learnCheckDescribe Data Scienceâs role in various contextsCheckPredict whether a Data Science project will be successfulCheckUnderstand how Statistics and Machine Learning affect Data ScienceCheckUse the key terms used by data scientistSkills you will gainData ScienceData AnalysisMachine LearningProjectSpecializationCourse 1 of 5 in theExecutive Data Science Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Hours to completeApprox. 5 hours to completeSuggested: 1 week of study, 4-6 hours... MoreAvailable languagesEnglishSubtitles: English, Chinese (Traditional), Russian, Turkish, Hindi"
22,https://coursera.org/learn/ds,Fundamentals of Scalable Data Science,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.3285 ratingsâ¢64 reviewsThe value of IoT can be found within the analysis of data gathered from the system under observation, where insights gained can have direct impact on business and operational transformation.   Through analysis data correlation, patterns, trends, and other insight are discovered.  Insight leads to better communication between stakeholders, or actionable insights, which can be used to raise alerts or send commands, back to IoT devices.
With a focus on the topic of Exploratory Data Analysis, the course provides an in-depth look at mathematical foundations of basic statistical measures, and how they can be used in conjunction with advanced charting libraries to make use of the worldâs best pattern recognition system â the human brain.  Learn how to work with the data, and depict it in ways that support visual inspections, and derive to inferences about the data. Identify interesting characteristics, patterns, trends, deviations or inconsistencies, and potential outliers.  The goal is that you are able to implement end-to-end analytic workflows at scale, from data acquisition to actionable insights. 
Through a series of lectures and exercises students get the needed skills to perform such analysis on any data, although we clearly focus on IoT Sensor Event Data.


If you choose to take this course and earn the Coursera course certificate, you will also earn an IBM digital badge.  To find out more about IBM digital badges follow the link ibm.biz/badging.


After completing this course, you will be able to:
â¢	Describe how basic statistical measures, are used to reveal  patterns within the data 
â¢	Recognize data characteristics, patterns, trends, deviations or inconsistencies, and potential outliers.
â¢	Identify useful techniques for working with big data such as dimension reduction and feature selection methods 
â¢	Use advanced tools and charting libraries to:
      o	Automatically store data from IoT device(s) 
      o	improve efficiency of analysis of big-data with partitioning and parallel analysis 
      o	Visualize the data in an number of 2D and 3D formats (Box Plot, Run Chart, Scatter Plot, Pareto Chart, and Multidimensional Scaling)

For successful completion of the course, the following prerequisites are recommended: 
â¢	Basic programming skills in any programming language (python preferred)
â¢	A good grasp of basic algebra and algebraic equations
â¢	(optional) âA developer's guide to the Internet of Things (IoT)â - a Coursera course
â¢	Basic SQL is a plus

In order to complete this course, the following technologies will be used:
(These technologies are introduced in the course as necessary so no previous knowledge is required.)
â¢	IBM Watson IoT Platform (MQTT Message Broker as a Service, Device Management and Operational Rule Engine)
â¢	IBM Bluemix (Open Standard Platform Cloud)
â¢	Node-Red
â¢	Cloudant NoSQL (Apache CouchDB)
â¢	ApacheSpark
â¢	Languages: R, Scala and Python (focus on Python)

This course takes four weeks, 4-6h per weekSpecializationCourse 1 of 4 in theAdvanced Data Science with IBM Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 14 hours to completeSuggested: 14 hours/week... MoreAvailable languagesEnglishSubtitles: English, VietnameseSkills you will gainStatisticsData ScienceInternet Of Things (IOT)Apache SparkSpecializationCourse 1 of 4 in theAdvanced Data Science with IBM Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Beginner LevelBeginner LevelHours to completeApprox. 14 hours to completeSuggested: 14 hours/week... MoreAvailable languagesEnglishSubtitles: English, Vietnamese"
23,https://coursera.org/learn/applied-data-science-capstone,Applied Data Science Capstone,Empty(),"About this CourseFilled StarFilled StarFilled StarFilled StarHalf Faded Star4.7289 ratingsâ¢37 reviewsThis capstone project course will give you a taste of what data scientists go through in real life when working with data. 

You will learn about location data and different location data providers, such as Foursquare. You will learn how to make RESTful API calls to the Foursquare API to retrieve data about venues in different neighborhoods around the world. You will also learn how to be creative in situations where data are not readily available by scraping web data and parsing HTML code. You will utilize Python and its pandas library to manipulate data, which will help you help you refine your skills for exploring and analyzing data. 

Finally, you will be required to use the Folium library to great maps of geospatial data and to communicate your results and findings.

If you choose to take this course and earn the Coursera course certificate, you will also earn an IBM digital badge upon successful completion of the course.  

LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.SpecializationCourse 9 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Intermediate LevelIntermediate LevelHours to completeApprox. 11 hours to completeSuggested: 5 weeks of study, approximately 45 hours in total (10-15 hours/week for the later modules)... MoreAvailable languagesEnglishSubtitles: EnglishSpecializationCourse 9 of 9 in theIBM Data Science Professional Certificate Specialization100% online100% onlineStart instantly and learn at your own schedule.Flexible deadlinesFlexible deadlinesReset deadlines in accordance to your schedule.Intermediate LevelIntermediate LevelHours to completeApprox. 11 hours to completeSuggested: 5 weeks of study, approximately 45 hours in total (10-15 hours/week for the later modules)... MoreAvailable languagesEnglishSubtitles: English"
